PM2.5,PM10,NOx,NH3,CO,SO2,O3,AQI
22.06,56.49,12.59,17.25,0.54,12.54,56.44,78.0
24.47,63.6,14.13,19.72,0.5,13.53,53.28,76.0
30.99,88.94,13.6,18.61,0.51,12.63,50.51,79.0
28.61,80.61,12.76,17.73,0.62,12.14,52.32,86.0
33.95,96.61,23.26,30.66,0.58,13.38,39.86,83.0
42.11,116.07,18.21,24.03,0.66,12.46,48.44,113.0
32.07,92.25,19.22,25.6,0.6,12.39,43.41,100.0
26.89,94.49,12.67,17.82,0.51,13.91,51.39,93.0
47.5,147.95,12.55,17.38,0.62,11.67,50.1,120.0
49.37,143.5,15.04,20.42,0.52,13.33,45.98,125.0
33.63,72.79,12.42,17.23,0.52,13.25,58.19,110.0
26.15,51.02,13.26,18.62,0.6,11.72,52.65,76.0
16.38,36.53,13.87,19.68,0.51,12.74,58.62,77.0
20.81,50.6,14.74,19.34,0.61,12.06,65.96,85.0
23.28,45.72,14.29,20.03,0.61,10.2,53.95,78.0
23.18,54.55,18.71,24.62,0.58,12.13,42.34,68.0
26.18,71.1,12.98,18.51,0.6,11.39,48.04,69.0
30.22,76.78,17.25,22.76,0.63,12.68,42.95,85.0
22.23,48.21,14.7,21.17,0.58,11.4,49.23,74.0
25.22,50.57,14.18,20.34,0.73,12.19,59.58,79.0
32.26,66.25,12.29,18.42,0.5,12.05,64.5,84.0
51.34,193.04,15.01,20.66,0.59,12.14,51.56,132.0
36.28,92.73,17.28,22.81,0.64,11.48,43.9,119.0
37.27,109.34,16.14,21.59,0.44,14.83,40.61,100.0
42.37,102.62,13.16,19.68,0.7,11.01,51.96,107.0
21.56,55.48,12.94,18.74,0.73,10.48,49.42,85.0
22.36,49.15,11.81,17.57,0.52,8.98,52.07,82.0
25.89,65.09,15.13,18.67,0.69,8.58,56.17,75.0
24.88,49.74,19.46,23.66,0.78,10.18,53.48,81.0
32.87,96.85,18.06,23.54,0.64,12.13,59.21,89.0
45.16,119.29,18.45,22.84,0.64,9.81,50.36,112.0
47.55,146.77,16.1,19.76,0.65,9.67,54.73,110.0
31.29,84.08,15.96,19.7,0.77,11.67,58.73,125.0
23.63,45.03,20.34,25.77,0.87,10.83,52.76,91.0
66.4,252.96,19.77,23.21,0.69,11.23,57.77,132.0
35.15,67.1,16.7,19.43,0.62,11.74,67.13,124.0
44.78,114.11,16.94,26.26,0.67,9.58,76.26,100.0
35.33,79.61,15.54,23.09,0.39,10.58,88.66,116.0
36.12,112.29,19.86,27.67,0.62,11.87,69.98,106.0
47.73,142.31,19.01,26.7,0.6,11.32,75.42,121.0
50.93,122.71,23.42,32.22,0.46,12.32,67.08,136.0
45.31,104.68,17.25,24.42,0.67,12.57,87.55,127.0
43.03,104.48,27.37,37.79,0.94,11.06,68.88,110.0
54.27,179.36,18.39,27.74,0.79,11.35,46.8,143.0
55.99,152.88,17.87,25.96,0.66,12.5,48.84,140.0
46.96,119.96,18.53,27.07,0.64,11.14,47.5,124.0
48.1,127.41,19.82,28.76,0.58,12.31,43.71,119.0
48.33,148.49,19.99,27.61,0.68,8.0,48.85,126.0
61.57,192.43,19.25,26.85,0.65,11.11,61.95,145.0
49.62,154.79,16.35,23.48,0.67,10.31,82.35,150.0
33.9,70.43,16.52,24.07,0.79,8.23,70.86,115.0
28.51,60.0,17.65,27.27,0.61,9.69,65.28,82.0
22.58,59.16,18.78,26.68,0.63,10.83,74.05,93.0
29.66,59.38,21.25,28.88,0.68,9.3,75.03,106.0
31.13,68.89,20.31,28.59,0.58,10.95,69.32,94.0
29.78,57.31,21.74,30.03,0.61,10.45,63.54,84.0
21.7,38.46,19.71,31.03,0.68,9.47,72.53,89.0
28.32,59.04,24.7,30.96,0.62,10.65,71.75,84.0
29.8,74.68,19.36,26.29,0.64,9.48,61.08,80.0
31.64,76.92,24.27,32.21,0.63,10.64,54.43,79.0
35.26,80.86,21.12,28.89,0.62,9.52,57.35,90.0
36.6,89.36,21.88,29.83,0.55,12.02,51.3,85.0
33.19,89.02,19.56,27.02,0.65,9.72,54.61,92.0
37.85,94.71,20.83,29.25,0.74,11.36,70.47,103.0
43.7,97.19,21.62,27.42,0.84,8.81,78.89,108.0
37.85,78.89,19.03,26.48,0.78,9.72,72.98,96.0
32.72,80.35,20.81,30.1,0.79,9.5,71.61,97.0
44.22,113.24,18.22,27.68,0.62,9.64,76.8,108.0
44.53,105.61,16.06,22.37,0.62,10.35,74.1,108.0
51.98,121.22,21.0,28.6,0.68,8.94,53.48,110.0
44.05,103.34,16.93,24.58,0.55,11.3,56.55,108.0
49.29,134.98,15.75,22.66,0.59,10.04,59.19,121.0
44.14,81.15,16.33,23.07,0.5,10.51,45.49,96.0
34.32,67.36,18.65,25.6,0.68,10.04,53.53,80.0
28.29,56.81,17.77,20.99,0.64,9.77,64.22,80.0
24.06,51.1,17.57,21.54,0.7,9.68,46.24,72.0
64.47,202.53,20.25,24.4,0.67,8.76,45.26,76.0
35.81,118.34,21.85,25.43,0.69,10.34,39.55,172.0
28.33,76.66,18.14,21.82,0.59,9.96,39.12,89.0
23.76,67.44,17.2,20.41,0.5,8.93,34.4,75.0
30.58,77.3,19.5,22.7,0.55,10.59,39.21,69.0
30.03,64.26,16.94,19.79,0.67,10.36,50.71,79.0
58.79,103.68,14.16,17.41,0.54,5.19,53.68,70.0
67.45057794890306,119.49,32.30912333307031,23.48347601937197,0.32,28.43,18.88,166.4635814889336
67.45057794890306,170.61,32.30912333307031,23.48347601937197,0.27,29.35,15.85,148.0
67.45057794890306,124.64,32.30912333307031,23.48347601937197,0.29,33.34,17.76,135.0
67.45057794890306,107.36,32.30912333307031,23.48347601937197,0.31,34.1,21.71,107.0
67.45057794890306,178.28,32.30912333307031,23.48347601937197,0.33,38.16,17.94,124.0
67.45057794890306,178.55,32.30912333307031,23.48347601937197,0.39,13.11,21.16,156.0
67.45057794890306,312.48,32.30912333307031,23.48347601937197,0.31,52.54,24.6,211.0
67.45057794890306,261.1,32.30912333307031,23.48347601937197,0.32,70.8,24.12,247.0
67.45057794890306,151.89,32.30912333307031,23.48347601937197,0.28,25.56,17.64,161.0
67.45057794890306,188.39,32.30912333307031,23.48347601937197,0.28,57.19,20.48,157.0
67.45057794890306,99.66,32.30912333307031,23.48347601937197,0.29,16.33,15.45,120.0
67.45057794890306,89.09,32.30912333307031,23.48347601937197,0.33,20.0,12.01,101.0
67.45057794890306,105.54,32.30912333307031,23.48347601937197,0.59,46.35,31.84,166.4635814889336
67.45057794890306,87.13,32.30912333307031,23.48347601937197,0.31,23.9,19.92,91.0
67.45057794890306,121.63,32.30912333307031,23.48347601937197,0.3,38.21,19.84,96.0
67.45057794890306,124.83,32.30912333307031,23.48347601937197,0.32,14.53197725590996,22.1,121.0
67.45057794890306,169.22,32.30912333307031,23.48347601937197,0.36,14.53197725590996,29.21,137.0
67.45057794890306,107.19,32.30912333307031,23.48347601937197,0.3,14.53197725590996,33.89,120.0
67.45057794890306,103.55,32.30912333307031,23.48347601937197,0.36,5.62,14.69,103.0
67.45057794890306,135.11,32.30912333307031,23.48347601937197,0.29,36.97,34.49143047551845,113.0
67.45057794890306,156.37,32.30912333307031,23.48347601937197,0.31,59.05,33.75,130.0
67.45057794890306,128.4,32.30912333307031,23.48347601937197,0.31,12.28,16.65,136.0
67.45057794890306,87.52,32.30912333307031,23.48347601937197,0.33,26.48,18.44,100.0
67.45057794890306,205.38,32.30912333307031,23.48347601937197,0.3,42.19,19.6,139.0
67.45057794890306,194.08,32.30912333307031,23.48347601937197,0.43,28.22,28.14,176.0
67.45057794890306,149.04,32.30912333307031,23.48347601937197,0.33,25.57,50.33,152.0
67.45057794890306,92.3,32.30912333307031,23.48347601937197,0.27,22.19,50.94,114.0
67.45057794890306,120.26,32.30912333307031,23.48347601937197,0.3,18.81,17.59,110.0
67.45057794890306,115.24,32.30912333307031,23.48347601937197,0.4,43.43,48.65,112.0
67.45057794890306,111.91,32.30912333307031,23.48347601937197,0.39,21.08,36.24,106.0
67.45057794890306,94.15,32.30912333307031,23.48347601937197,0.3,59.65,29.28,100.0
67.45057794890306,130.72,32.30912333307031,23.48347601937197,0.29,52.08,37.25,105.0
67.45057794890306,154.29,32.30912333307031,23.48347601937197,0.36,36.18,28.23,130.0
67.45057794890306,149.02,32.30912333307031,23.48347601937197,0.44,65.81,34.31,131.0
67.45057794890306,195.18,32.30912333307031,23.48347601937197,0.38,23.99,15.75,149.0
67.45057794890306,136.9,32.30912333307031,23.48347601937197,0.31,48.14,10.3,146.0
67.45057794890306,98.77,32.30912333307031,23.48347601937197,0.28,31.56,6.42,117.0
67.45057794890306,83.56,32.30912333307031,23.48347601937197,0.42,39.88,10.19,93.0
67.45057794890306,78.74,32.30912333307031,23.48347601937197,0.3,30.16,5.72,94.0
67.45057794890306,109.26,32.30912333307031,23.48347601937197,0.43,38.3,12.95,84.0
67.45057794890306,116.99,32.30912333307031,23.48347601937197,0.43,38.71,11.59,110.0
67.45057794890306,129.23,32.30912333307031,23.48347601937197,0.42,47.44,7.08,116.0
67.45057794890306,101.19,32.30912333307031,23.48347601937197,0.39,26.29,16.13,109.0
67.45057794890306,167.86,32.30912333307031,23.48347601937197,0.36,46.82,11.6,119.0
67.45057794890306,197.14,32.30912333307031,23.48347601937197,0.34,28.47,16.98,155.0
67.45057794890306,175.7,32.30912333307031,23.48347601937197,0.38,42.62,22.45,160.0
67.45057794890306,130.9,32.30912333307031,23.48347601937197,0.34,34.66,10.02,133.0
67.45057794890306,119.44,32.30912333307031,23.48347601937197,0.35,24.31,12.56,126.0
67.45057794890306,177.78,32.30912333307031,23.48347601937197,0.4,41.41,10.77,123.0
67.45057794890306,154.1,32.30912333307031,23.48347601937197,0.4,41.89,6.7,147.0
67.45057794890306,105.49,32.30912333307031,23.48347601937197,0.4,20.14,5.77,125.0
67.45057794890306,97.97,32.30912333307031,23.48347601937197,0.34,53.68,12.18,100.0
67.45057794890306,107.84,32.30912333307031,23.48347601937197,0.36,39.08,5.27,104.0
67.45057794890306,84.11,32.30912333307031,23.48347601937197,0.38,14.53197725590996,13.51,98.0
67.45057794890306,138.42,32.30912333307031,23.48347601937197,0.29,14.53197725590996,17.73,100.0
67.45057794890306,186.63,32.30912333307031,23.48347601937197,0.43,52.3,21.69,149.0
67.45057794890306,81.65,32.30912333307031,23.48347601937197,0.34,23.99,10.24,124.0
67.45057794890306,122.54,32.30912333307031,23.48347601937197,0.3,15.99,9.0,101.0
67.45057794890306,107.21,32.30912333307031,23.48347601937197,0.42,34.81,24.8,104.0
67.45057794890306,161.58,32.30912333307031,23.48347601937197,0.28,16.38,26.71,153.0
67.45057794890306,110.27,32.30912333307031,23.48347601937197,0.31,25.25,14.85,124.0
67.45057794890306,51.38,32.30912333307031,23.48347601937197,0.31,16.46,10.08,82.0
67.45057794890306,63.41,32.30912333307031,23.48347601937197,0.32,11.59,11.76,53.0
67.45057794890306,99.72,32.30912333307031,23.48347601937197,0.31,20.21,8.33,71.0
67.45057794890306,155.17,32.30912333307031,23.48347601937197,2.2485982090856145,19.29,10.18,135.0
67.45057794890306,184.27,32.30912333307031,23.48347601937197,2.2485982090856145,18.46,8.07,119.0
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,20.34,3.81,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,33.22,2.41,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,50.28,2.02,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,189.13,32.30912333307031,23.48347601937197,0.19,2.98,35.52,166.4635814889336
67.45057794890306,92.0,32.30912333307031,23.48347601937197,0.15,45.15,9.01,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,0.0,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,0.0,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,71.43,32.30912333307031,23.48347601937197,0.13,19.36,10.32,166.4635814889336
67.45057794890306,16.39,32.30912333307031,23.48347601937197,0.03,75.55,3.54,166.4635814889336
67.45057794890306,20.45,32.30912333307031,23.48347601937197,0.05,6.15,7.86,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,0.0,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,69.48,32.30912333307031,23.48347601937197,0.15,11.76,4.38,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,0.0,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,37.55,32.30912333307031,23.48347601937197,0.0,14.53197725590996,1.01,166.4635814889336
67.45057794890306,49.74,32.30912333307031,23.48347601937197,0.05,9.98,5.47,166.4635814889336
67.45057794890306,76.65,32.30912333307031,23.48347601937197,0.03,20.04,2.48,166.4635814889336
67.45057794890306,83.4,32.30912333307031,23.48347601937197,0.07,15.22,2.75,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,59.05,32.30912333307031,23.48347601937197,0.28,21.7,44.42,166.4635814889336
67.45057794890306,57.2,32.30912333307031,23.48347601937197,0.02,18.17,6.81,166.4635814889336
67.45057794890306,41.89,32.30912333307031,23.48347601937197,0.15,16.69,2.56,166.4635814889336
67.45057794890306,54.63,32.30912333307031,23.48347601937197,0.35,15.39,34.49143047551845,50.0
67.45057794890306,53.05,32.30912333307031,23.48347601937197,0.35,14.2,34.49143047551845,54.0
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,0.0,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,41.13,32.30912333307031,23.48347601937197,0.09,11.85,34.49143047551845,166.4635814889336
67.45057794890306,25.83,32.30912333307031,23.48347601937197,0.32,13.27,34.49143047551845,31.0
67.45057794890306,18.49,32.30912333307031,23.48347601937197,0.34,12.3,3.89,34.0
67.45057794890306,29.83,32.30912333307031,23.48347601937197,0.3,12.91,34.49143047551845,35.0
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,79.25,32.30912333307031,23.48347601937197,0.24,12.08,14.42,166.4635814889336
67.45057794890306,56.09,32.30912333307031,23.48347601937197,1.01,11.08,3.52,71.0
67.45057794890306,43.57,32.30912333307031,23.48347601937197,2.2485982090856145,12.21,34.49143047551845,166.4635814889336
67.45057794890306,61.97,32.30912333307031,23.48347601937197,2.2485982090856145,10.32,34.49143047551845,166.4635814889336
67.45057794890306,75.72,32.30912333307031,23.48347601937197,2.2485982090856145,17.6,34.49143047551845,166.4635814889336
67.45057794890306,66.17,32.30912333307031,23.48347601937197,2.2485982090856145,28.12,34.49143047551845,166.4635814889336
67.45057794890306,46.57,32.30912333307031,23.48347601937197,2.2485982090856145,28.65,34.49143047551845,166.4635814889336
67.45057794890306,49.97,32.30912333307031,23.48347601937197,2.2485982090856145,12.92,34.49143047551845,166.4635814889336
67.45057794890306,45.45,32.30912333307031,23.48347601937197,2.2485982090856145,13.35,34.49143047551845,166.4635814889336
67.45057794890306,37.48,32.30912333307031,23.48347601937197,2.2485982090856145,16.38,34.49143047551845,166.4635814889336
67.45057794890306,45.92,32.30912333307031,23.48347601937197,2.2485982090856145,18.99,34.49143047551845,166.4635814889336
67.45057794890306,36.23,32.30912333307031,23.48347601937197,2.2485982090856145,12.9,34.49143047551845,166.4635814889336
67.45057794890306,54.73,32.30912333307031,23.48347601937197,2.2485982090856145,13.9,34.49143047551845,166.4635814889336
67.45057794890306,97.64,32.30912333307031,23.48347601937197,2.2485982090856145,14.57,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,59.33,32.30912333307031,23.48347601937197,2.2485982090856145,11.07,34.49143047551845,166.4635814889336
67.45057794890306,79.33,32.30912333307031,23.48347601937197,0.27,11.9,34.49143047551845,78.0
67.45057794890306,88.58,32.30912333307031,23.48347601937197,0.32,11.7,34.49143047551845,85.0
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,59.42,32.30912333307031,23.48347601937197,0.25,12.18,34.49143047551845,166.4635814889336
67.45057794890306,44.52,32.30912333307031,23.48347601937197,0.3,21.06,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,39.51,32.30912333307031,23.48347601937197,0.33,15.69,34.49143047551845,166.4635814889336
67.45057794890306,38.25,32.30912333307031,23.48347601937197,0.13,11.17,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,0.28,7.77,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,1.5,32.30912333307031,23.48347601937197,0.23,12.55,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,56.6,32.30912333307031,23.48347601937197,0.38,20.75,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,0.0,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,94.23,32.30912333307031,6.75,0.22,19.63,52.5,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,6.77,0.0,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,34.7,32.30912333307031,6.51,0.33,13.66,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,6.85,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,6.56,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,185.55,32.30912333307031,6.75,0.28,27.51,19.97,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,6.76,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,6.72,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,72.57,32.30912333307031,6.77,0.22,33.89,9.14,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,6.69,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,13.7,32.30912333307031,6.94,0.36,43.8,23.28,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,7.29,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,262.62,32.30912333307031,6.53,0.33,33.38,16.68,166.4635814889336
67.45057794890306,53.56,32.30912333307031,7.69,0.03,23.74,34.49143047551845,166.4635814889336
67.45057794890306,99.23,32.30912333307031,7.47,0.02,13.94,34.49143047551845,166.4635814889336
67.45057794890306,58.0,32.30912333307031,23.48347601937197,0.02,22.27,34.49143047551845,166.4635814889336
67.45057794890306,110.9,32.30912333307031,23.48347601937197,0.13,43.55,17.8,166.4635814889336
67.45057794890306,95.08,32.30912333307031,7.14,0.19,33.99,10.96,166.4635814889336
67.45057794890306,97.4,32.30912333307031,8.24,0.4,52.38,85.92,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,259.7,32.30912333307031,6.92,0.36,42.93,42.08,166.4635814889336
67.45057794890306,110.4,32.30912333307031,6.63,0.37,33.91,19.0,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,144.78,32.30912333307031,7.04,0.35,39.87,34.32,166.4635814889336
67.45057794890306,212.3,32.30912333307031,7.1,0.37,89.42,31.05,166.4635814889336
67.45057794890306,129.1,32.30912333307031,6.71,0.45,89.18,17.43,166.4635814889336
